配信日時,プレスリリースURL,プレスリリースタイトル,プレスリリース種類,プレスリリースカテゴリ1,プレスリリースカテゴリ2,会社名,会社URL,業種,住所,電話番号,代表者,上場区分,資本金,設立日,資本金（万円）,設立年,設立月
2025-07-01 13:14:47,https://prtimes.jp/main/html/rd/p/000000020.000162885.html,ネーミングライツ獲得【川口総合文化センター・リリア】メインホール名を「フカガワみらいホール」に,イベント,広告・宣伝・PR,建築・空間デザイン,株式会社フカガワ,https://www.ductnet.com/,製造業,埼玉県川口市西青木 2-9-5,048-257-3111,深川 和己,未上場,-,1960年04月,-,1960,4
2025-07-01 13:14:28,https://prtimes.jp/main/html/rd/p/000000042.000121091.html,パーソナルマシンピラティス『STUDIO IVY PILATES』が、2025年7月10日(木)に、京都・京都駅前にNEW OPEN！,経営情報,フィットネス・ヘルスケア,ダイエット・健康食品・サプリメント,株式会社KRM,https://krm-corp.jp/,サービス業,東京都品川区上大崎 3-7-5 エステートタナカ6F,03-6824-5453,今村優太,未上場,-,2020年11月,-,2020,11
2025-07-01 13:13:17,https://prtimes.jp/main/html/rd/p/000000075.000061563.html,TGC公式マガジン『TOKYO RESIDENT 004』本日発売。W表紙はZ世代注目のit girl“希空”。Land Arcadeで販売開始！,商品サービス,雑誌・本・出版物,芸能,株式会社LAND,-,サービス業,渋谷区神宮前2-13-7 本州ビル3A,03-6161-6472,和田直希,未上場,7250万円,2020年04月,7250,2020,4
2025-07-01 13:11:59,https://prtimes.jp/main/html/rd/p/000003147.000025003.html,2025年7月　恒例の人気イベント『祇園会〈大丸〉夏祭り』を大丸京都店で開催！,商品サービス,百貨店・スーパー・コンビニ・ストア,アート・カルチャー,株式会社　大丸松坂屋百貨店,-,商業（卸売業、小売業）,東京都江東区木場二丁目18番11号,050-5497-6916,宗森 耕二,未上場,-,2010年03月,-,2010,3
2025-07-01 13:11:29,https://prtimes.jp/main/html/rd/p/000000132.000033268.html,「pickupon（ピクポン）」火の国・熊本で地方創生DX支援を強化！くまもとDXコンソーシアム主催イベントに出展！,イベント,システム・Webサイト・アプリ開発,セールス・営業,pickupon,https://pickupon.io/,情報通信,千葉県市川菅野二丁目15番8号 1F,050-3134-5404,小幡 洋一,未上場,1億4202万円,2018年02月,14202,2018,2
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000035.000055573.html,株式会社グッドニュース、東京オフィスを東日本橋へ移転,経営情報,就職・転職・人材派遣・アルバイト,システム・Webサイト・アプリ開発,株式会社グッドニュース,https://www.goodnews.biz/,情報通信,大阪府大阪市北区豊崎3-19-3 ピアスタワー11階,06-6373-8788,杉岡充敏,未上場,1000万円,2006年10月,1000,2006,10
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000061.000054758.html,レジャー・おでかけに使えるバッグやポーチを、夏のモチーフで自由にカスタマイズ！7月19日（土）に高松店で開催！,イベント,日用品・生活雑貨,レディースファッション,株式会社プラスワンインターナショナル,https://www.p1-intl.com/,商業（卸売業、小売業）,香川県高松市木太町5116番地20,087-869-8080,新開　強,未上場,5000万円,1999年10月,5000,1999,10
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000160.000078233.html,全20社のAIデモを”実体験”できる日本初の展示会「AI Park YAMATO 2025」開催／厳選された国内AIスタートアップが幕張に集結,イベント,マーケティング・リサーチ,経営・コンサルティング,エバーリッジ株式会社,-,サービス業,東京都港区芝5-29-19 PMO田町Ⅳ 7階,03-5715-6012,石山文彦,未上場,-,2021年01月,-,2021,1
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000285.000011317.html,祇園辻利と茶寮都路里がお届けする、暑さを吹き飛ばす“爽快抹茶スイーツ＆ドリンク”「夏のひんやり和スイーツ」部門から5種、「夏のひんやり和ドリンク」部門は、新発売を含む2種を期間限定で販売中,商品サービス,ソフトドリンク・アルコール飲料,中食・宅配,祇園辻利,https://www.giontsujiri.co.jp,商業（卸売業、小売業）,京都府京都市東山区祇園町南側573番地3,075-525-1122,三好正晃,未上場,-,1949年09月,-,1949,9
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000208.000044989.html,【2025年7月】歌手オーディション｜顔出しナシで歌手活動！Music Planet（ミュージックプラネット）主催,イベント,音楽,芸能,株式会社アプラ,https://apra.co.jp/,サービス業,東京都渋谷区神宮前6-17-11 JPR原宿ビル7F,03-6427-0758,新妻快介,未上場,-,-,-,-,-
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000719.000033845.html,「エプソンの会計シリーズ」第一弾のラインアップを発売,商品サービス,財務・経理,経営・コンサルティング,エプソン販売株式会社,https://www.epson.jp/,商業（卸売業、小売業）,東京都新宿区新宿4-1-6 JR新宿ミライナタワー,-,栗林　治夫,未上場,-,1983年05月,-,1983,5
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000757.000061261.html,LUNA EARTH ONLINEより、パールやビジューが輝く『オケージョンアクセサリー』などの新作が6/26（木）多数入荷しました。,商品サービス,ジュエリー・アクセサリー,レディースファッション,株式会社エンドレス,http://www.endless-inc.jp/,商業（卸売業、小売業）,東京都台東区柳橋1-20-1 エンドレスビル,03-5821-7482,蕭 易風,未上場,4000万円,2001年07月,4000,2001,7
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000051.000147608.html,本日７月１日（火）より、東映アニメーションオフィシャルストアにて「TOEI ANIMATION COLLECTION －鬼太郎の父－/－水木－」の予約受付再開！,商品サービス,漫画・アニメ,None,東映アニメーション株式会社 営業推進部,https://corp.toei-anim.co.jp/ja/index.html,サービス業,東京都中野区中野4-10-1 中野セントラルパークイースト,-,高木勝裕,東証スタンダード,2867万円,1948年01月,2867,1948,1
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000083.000098284.html,株式会社ココロミル、IVS2025の新たな目玉コンテンツ「IVS Startup Market」に出展 #IVS参加表明,イベント,医療・病院,フィットネス・ヘルスケア,株式会社ココロミル,https://kokoromil.com/,医療・福祉,東京都新宿区西新宿6丁目2番16号 菅野ビル2階,-,林大貴,未上場,-,2021年11月,-,2021,11
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000068.000030897.html,空の上のリゾートカフェ誕生！「そらカフェ」夏限定でOSAKA WHEELに登場,イベント,テーマパーク・遊園地,広告・宣伝・PR,EXPO観覧車合同会社,http://osaka-wheel.com/,サービス業,大阪府吹田市千里万博公園2‐1　EXPOCITY内　OSAKA WHEEL,06-6170-3246,西片　大,未上場,10万円,-,10,-,-
2025-07-01 13:10:01,https://prtimes.jp/main/html/rd/p/000000078.000098284.html,２年連続！車いすバスケットボールチーム「神奈川VANGUARDS」がココロミルの「ホーム心臓ドックpro」を継続導入！選手とスタッフ全員に実施しチーム全体でヘルスケアを強化,商品サービス,フィットネス・ヘルスケア,スポーツ,株式会社ココロミル,https://kokoromil.com/,医療・福祉,東京都新宿区西新宿6丁目2番16号 菅野ビル2階,-,林大貴,未上場,-,2021年11月,-,2021,11
2025-07-01 13:07:56,https://prtimes.jp/main/html/rd/p/000000368.000006029.html,愛知県北名古屋市とリユースに関する協定を締結,経営情報,ネットサービス,環境・エコ・リサイクル,株式会社ジモティー,https://jmty.co.jp/,情報通信,東京都品川区西五反田1-2-10 CIRCLES五反田2階,-,加藤 貴博,マザーズ,-,-,-,-,-
2025-07-01 13:07:18,https://prtimes.jp/main/html/rd/p/000000384.000023383.html,ニフティ、「＠nifty光 3年プラン（N）10ギガ」にて「月額料金1年分実質0円キャンペーン」を実施,キャンペーン,ネットサービス,プロバイダ・回線接続,ニフティ株式会社,https://www.nifty.co.jp/,情報通信,東京都新宿区北新宿2-21-1 新宿フロントタワー,-,前島 一就,未上場,-,1986年02月,-,1986,2
2025-07-01 13:05:33,https://prtimes.jp/main/html/rd/p/000001280.000001864.html,「涼旅」始めました！,商品サービス,旅行・観光,None,ＫＮＴ－ＣＴ　ＨＤ,http://www.kntcthd.co.jp,サービス業,東京都新宿区西新宿2-6-1 新宿住友ビル39階,03-5325-8547,小山佳延,東証スタンダード,1億円,1955年09月,10000,1955,9
2025-07-01 13:05:23,https://prtimes.jp/main/html/rd/p/000000166.000020924.html,ジョリーグッド、スマホのショート動画研修「リールチェック」を正式提供開始。VR研修との連携で学習効果を最大化する「スパイラル学習」が人の成長を次のステージへ,商品サービス,スマートフォンアプリ,学校・大学,株式会社ジョリーグッド,http://jollygood.co.jp,情報通信,東京都中央区日本橋富沢町10－13 WORK EDITION NIHONBASHI 701,03-4455-2694,上路健介,未上場,5億円,2014年05月,50000,2014,5
2025-07-01 13:04:44,https://prtimes.jp/main/html/rd/p/000000085.000010005.html,エルピクセル、創薬・アカデミア向けのクラウド型画像解析AI「IMACEL Platform」を発表,商品サービス,医薬・製薬,医療・病院,LPIXEL,http://lpixel.net,医療・福祉,東京都 東京都千代田区大手町１丁目６−１大手町ビル6階,03-6259-1713,鎌田富久,未上場,1億円,2014年03月,10000,2014,3
2025-07-01 13:03:22,https://prtimes.jp/main/html/rd/p/000000002.000160607.html,ファッション通販サイト『Shoplist』を運営するSHOPLIST株式会社の新代表取締役に、元eBayJapan専務のキム・ヤンス氏が就任し、サービスおよびブランドを全面刷新,経営情報,EC・通販,レディースファッション,SHOPLIST株式会社,-,情報通信,東京都渋谷区恵比寿4-3-14 恵比寿SSビル1階,-,Kim YangSoo,未上場,-,-,-,-,-
2025-07-01 13:03:04,https://prtimes.jp/main/html/rd/p/000000276.000012709.html,平日でも行列のできる居酒屋「大衆酒場 酒呑んで飯食って蛙之介」が埼玉初上陸！所沢店が7月10日（木）に新規開店！10日（木）～13日（日）のオープンから4日間10日は生ビール99円！,商品サービス,レストラン・ファストフード・居酒屋,None,株式会社ファイブグループ,http://five-group.co.jp/,飲食店・宿泊業,東京都武蔵野市吉祥寺本町2-5-10 いちご吉祥寺ビル7階,0422-28-4286,坂本 憲史,未上場,1000万円,2003年06月,1000,2003,6
2025-07-01 13:02:37,https://prtimes.jp/main/html/rd/p/000000003.000164662.html,東京初進出！ハイアットの最新ホテルブランド「キャプション by Hyatt 兜町 東京」が2025年10月7日(火)に開業,商品サービス,ホテル・旅館,旅行・観光,東京日本橋兜町ホテル株式会社,-,飲食店・宿泊業,東京都中央区日本橋兜町1番10号,-,濱川 明香,未上場,-,-,-,-,-
2025-07-01 13:02:24,https://prtimes.jp/main/html/rd/p/000001227.000129774.html,【Yahoo!ショッピング】夏を楽しむグルメや家電・日用品がおトクなYahoo!ショッピング「超PayPay祭」を本日より開催,商品サービス,ネットサービス,None,LINEヤフー株式会社,https://www.lycorp.co.jp/ja/,情報通信,東京都千代田区紀尾井町1-3 東京ガーデンテラス紀尾井町 紀尾井タワー,-,出澤 剛,東証プライム,-,-,-,-,-
2025-07-01 13:02:19,https://prtimes.jp/main/html/rd/p/000000070.000026498.html,Sapeet、健康経営優良法人に認定されたポニーキャニオンの社内ウォーキングイベントに「カルティ シセイカルテ」を提供,イベント,システム・Webサイト・アプリ開発,フィットネス・ヘルスケア,株式会社Sapeet,https://sapeet.com/,情報通信,東京都港区芝5-13-18 いちご三田ビル8階,-,築山英治,東証グロース,1000万円,2016年03月,1000,2016,3
2025-07-01 13:02:06,https://prtimes.jp/main/html/rd/p/000000367.000006029.html,埼玉県八潮市とリユースに関する協定を締結,経営情報,ネットサービス,環境・エコ・リサイクル,株式会社ジモティー,https://jmty.co.jp/,情報通信,東京都品川区西五反田1-2-10 CIRCLES五反田2階,-,加藤 貴博,マザーズ,-,-,-,-,-
2025-07-01 13:02:06,https://prtimes.jp/main/html/rd/p/000000189.000001653.html,食品に特化した“ふるさと納税アワード”が始動～おとりよせネット×LOCUS BRiDGEで地域の努力と工夫に光を当てる取り組み、エントリーを開始～,商品サービス,EC・通販,ネットサービス,アイランド株式会社,https://www.ai-land.co.jp/,サービス業,東京都渋谷区神宮前3-1-25 神宮前ＩＫビル２Ｆ,03-5413-7077,粟飯原　理咲,未上場,1600万円,-,1600,-,-
2025-07-01 13:01:44,https://prtimes.jp/main/html/rd/p/000000014.000138482.html,株式会社キャタラー　掛川駅前に新拠点を設立,経営情報,化学,None,株式会社キャタラー,https://www.cataler.co.jp/,製造業,静岡県掛川市千浜7800,0537-72-3131,石田雅資,未上場,5億5120万円,1967年05月,55120,1967,5
